VideoID,AudioID,Link,Search term,Contextual description,Disgust stimulus,Elicitor category,Elicitor category; 1moral,Disgust category,Noise level,Gender,Age,Linguistic group,Confidence in disgust category,Experience valence,Intensity of expression,Main sense,Vocalisation type,Sound structure,Nationality,Notes,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
v_ca_016_07,a_ca_016_07,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman and man are being aggressive to each other,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Nonverbal vocalisation,laughter,Canada,,a_ca_016_07,50.921986,0.13408382,42.958572,54.340008,56.0196,13.061028,163.4709,69.4923,54.519882,12.937445,3.831964,0.33324274,2.9432359,4.2604985,4.824213,1.8809772,17.510754,19.070223,16.517183,6.630606,4.422177,0.48291737,-9.8738575,-2.114738,-17.585535,-0.7786473,-8.251036,-1.5255134,-36.69305,-0.47409776,0.049946323,1.3738797,1.2166312,0.41181782,3.596476,1.3432544,7.98594,0.9622167,2.988084,5.127706,995.2856,0.2633047,780.85223,0.5128271,-22.897703,-2.433528,1958.6042,0.14926669,552.8943,0.71281594,-17.261402,-1.6925426,3096.6436,0.0757827,703.9085,0.52650976,-12.704149,-2.52484,7.943891,1.2564263,3.7334332,3.7995107,0.09320868,0.4550813,0.0017610494,6.2681103,4.632486,0.46074155,-8.5520935,-2.5047996,-20.141176,-0.55442566,-8.016379,-1.6476033,-37.897125,-0.46791762,5.848087,-1.3200257,0.120654896,0.0020821677,3.3217218,3.8834953,3.0927837,0.29999998,0.25152865,0.0,0.0,-14.077137
v_ca_016_08,a_ca_016_08,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is being rude,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Nonverbal vocalisation,screaming,Canada,,a_ca_016_08,29.609491,0.46057987,19.255178,25.758968,47.888256,28.633078,1245.6716,1725.5552,373.42743,283.47815,2.5222948,0.37315425,1.4203253,2.5910413,3.380751,1.9604256,34.05671,17.657085,14.336809,16.996851,3.0850315,0.56671864,20.348278,0.29995432,5.1266093,1.2044624,-8.246027,-0.613434,-2.9315515,-4.2845154,0.2084983,1.0878807,1.7315612,0.41510993,-1.1338398,-4.440816,-5.454445,-5.7355165,10.246284,2.7887053,679.41974,0.29326212,1269.8672,0.1306112,-116.69797,-0.7395471,1712.7213,0.19798194,1050.6289,0.28762457,-112.44758,-0.7112097,2703.6836,0.1175906,831.36884,0.25083032,-114.60214,-0.6806738,-12.464247,-0.4166388,20.663925,0.30081493,0.017345898,2.1556816,-0.023790147,-0.4869862,3.552202,0.43235615,22.39005,0.24562065,5.5054107,0.9711882,-8.245973,-0.50994885,-7.7533135,-1.9775736,-9.680239,17.554234,-0.0018224115,-0.020556966,2.4918995,6.796117,7.216495,0.057142857,0.048022103,0.06142857,0.032261685,-16.326912
v_ca_016_09,a_ca_016_09,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman runs to a man aggresively,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,oh,Canada,,a_ca_016_09,35.311874,0.2718144,25.94038,38.383385,43.908073,17.967693,348.45956,111.551056,217.08818,131.50977,2.7132394,0.439505,1.3690152,2.7338393,3.940135,2.5711198,33.06627,22.450983,-3.134553,20.259232,3.2170246,0.65505344,27.357292,0.19618614,-5.259634,-1.3522865,-2.5777333,-4.426328,-9.592637,-1.7999526,0.13274993,1.5734104,1.2442387,0.59709835,2.4607124,2.4803262,9.833662,0.81160647,22.259617,0.27126104,674.0008,0.37736627,1313.2468,0.16223146,-52.174446,-1.3767436,1706.0223,0.22673412,1044.2408,0.23433538,-46.867542,-1.2574722,2668.3486,0.115711935,909.7276,0.24648872,-50.467213,-1.1466007,-12.08185,-0.42016798,20.878204,0.25534543,0.016640805,3.1147726,-0.02362643,-0.8061231,3.2912352,0.6366534,28.402922,0.18077935,-4.121456,-1.8162628,-2.5115578,-4.8415036,-8.889029,-2.0923574,-4.5583053,17.207989,0.03065355,0.0053748013,1.7370695,3.8834953,3.2258065,0.25333333,0.11614167,0.055,0.024999999,-14.073013
v_ca_016_10,a_ca_016_10,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman blocks people to go,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,oh,Canada,,a_ca_016_10,44.528423,0.24288878,36.911022,49.929764,53.351875,16.440853,315.31668,218.4444,344.63852,484.23816,3.2139277,0.5844808,1.6149751,2.6685543,5.5244093,3.9094343,28.188828,17.613878,17.915287,3.389793,2.5261862,0.6034697,6.593211,1.765925,-12.366685,-1.23474,-4.3998103,-2.338222,2.1354978,6.0168633,0.06862914,0.9250516,1.7570155,0.39446098,-2.0394638,-1.9291815,11.461089,1.6924584,6.133102,1.7407273,514.55206,0.28623018,1036.065,0.2489827,-122.60273,-0.74643505,1460.3917,0.094502956,1272.4551,0.5104625,-64.948784,-1.3580542,2392.3079,0.10192313,1050.6573,0.78392744,-67.36844,-1.3017927,4.646207,0.9496445,5.774063,1.2826084,0.056188054,0.8976478,0.012854091,0.9051361,3.1079962,0.44559333,5.854234,1.6546645,-19.295542,-0.48974815,-2.6295755,-3.1762795,2.670119,5.6218877,1.5514169,8.329663,0.065217495,0.0009001716,1.3196093,3.8834953,5.319149,0.11399999,0.104038455,0.065,0.03201562,-16.639011
v_ca_016_11,a_ca_016_11,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is yelling,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Nonverbal vocalisation,screaming,Canada,,a_ca_016_11,22.013199,0.45549566,13.411131,16.316048,34.879955,21.468824,197.28134,99.84151,150.3341,40.743206,1.7298552,0.60873526,0.9526832,1.035981,2.744988,1.7923048,21.40665,11.207523,4.2840757,13.844465,2.014447,0.4150891,28.79197,0.14429535,-0.35649607,-16.916082,12.47083,0.9000072,-1.7968938,-5.03546,0.11249278,1.5043702,2.4301984,0.5439935,-2.9428904,-1.4503689,16.993889,2.12543,22.608599,0.32557315,637.2736,0.30064017,1297.9877,0.18367271,-41.729492,-1.3679998,1613.5154,0.13925608,1048.435,0.24985576,-43.8489,-1.2741697,2720.6104,0.100249015,1007.83575,0.61139274,-51.255524,-1.012524,-12.290305,-0.6439179,23.57662,0.22499137,-0.05834302,-0.55672765,-0.009912008,-1.5354556,2.1007051,0.41952592,29.029211,0.14672324,-0.3732557,-16.30876,10.862381,1.0861374,-2.8079305,-3.3848038,-16.72385,24.475967,-0.06585528,-0.018258093,1.5947353,3.8834953,5.1546392,0.156,0.16704491,0.03,0.014142135,-19.238235
v_ca_016_12,a_ca_016_12,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is talking nonsense thing,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,ah ha,Canada,,a_ca_016_12,36.38434,0.16393572,27.780642,37.25651,40.4778,12.697157,15.004414,9.332663,79.36879,45.968777,1.9691802,0.4247119,1.3290837,1.7675791,2.890626,1.5615423,10.43904,4.3397284,-0.8789037,6.0541596,1.0434991,0.47751427,25.078695,0.37700513,-9.816835,-1.2052826,4.434021,2.2100177,-27.866198,-0.545958,0.03432498,2.6446655,0.95268923,0.5636659,5.6855936,0.99595565,4.6885505,1.5908369,18.255177,0.53561836,634.37836,0.40646818,1263.9229,0.1697008,-47.421032,-1.7093251,1703.2404,0.20809373,918.2639,0.17531139,-39.33578,-1.5827968,2738.824,0.10664124,836.28815,0.42263395,-44.670513,-1.3363672,-10.429892,-0.586137,17.423794,0.4383238,0.051760208,0.57515657,-0.027432492,-0.3852138,1.1084205,0.46896774,26.547852,0.3138705,-9.262579,-1.2656845,3.98158,2.6597383,-32.160183,-0.43520305,-1.640798,5.959881,0.024354845,-0.007183057,0.71329486,2.9126215,4.1237116,0.195,0.12893796,0.055,0.024999999,-18.641258
v_ca_016_13,a_ca_016_13,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is being rude to a employee,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,oh,Canada,,a_ca_016_13,28.762005,0.34500402,15.793586,29.54496,38.57617,22.782585,99.5531,65.62714,67.322464,24.633661,1.4419739,0.5357962,0.8426379,1.1305469,2.231187,1.3885492,28.50657,35.66424,-6.154592,8.301863,0.98303103,0.721626,17.880428,0.6085364,10.031838,0.7937962,10.632285,0.98649937,-9.741552,-1.1824421,0.07014299,1.7298318,1.4809927,0.7585193,1.6049097,3.3206074,13.420151,1.6488886,20.27566,0.43349105,635.8392,0.44185,1135.3456,0.19605699,-14.790509,-2.4040232,1737.1957,0.23353574,670.7362,0.40436405,-22.534863,-1.3788271,2823.9277,0.102077484,701.4164,0.73035324,-26.358948,-1.1495404,-8.498547,-0.6830156,17.51999,0.41997248,-0.0017731189,-18.040968,-0.0053165015,-1.289014,1.0399406,0.75685984,18.055851,0.6087723,9.429347,0.8711856,9.981318,1.0116202,-10.365947,-1.1661904,-4.42828,10.383274,-0.0019050112,0.0069616665,0.30176637,2.9126215,1.0638298,0.9,0.0,0.02,0.0,-22.334394
v_ca_016_14,a_ca_016_14,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is being rude so that employee leaves,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,huh,Canada,,a_ca_016_14,35.42034,0.18742828,28.818157,34.694862,42.7416,13.923443,38.528824,38.363453,50.456154,5.075056,2.7995846,0.5551275,0.9109823,2.975487,4.289562,3.3785799,25.604198,19.4295,14.424876,5.714402,2.678003,0.6838734,33.576145,0.16538039,-6.335605,-1.3024573,4.463218,2.1320639,-11.058198,-1.2451246,0.07209228,1.6725241,1.2129222,0.62874067,5.357629,0.723549,-0.6663787,-16.053835,14.038458,0.51799357,576.7407,0.42814195,1155.7692,0.11447801,-1.5765375,-4.5514336,1592.3641,0.21960706,937.8822,0.17619585,-14.808465,-0.7252042,2543.4182,0.10887468,719.616,0.21874069,-17.470167,-0.573367,-11.704897,-0.37930056,20.389359,0.18159918,0.07548239,0.2965162,-0.029123597,-0.2431774,2.9884756,0.5772764,33.60025,0.16500546,-7.4562054,-1.0739907,2.7651548,3.0591757,-13.027401,-1.0172013,0.0,0.0,0.0,0.0,0.0,2.9126215,1.0869566,0.90999997,0.0,0.0,0.0,-12.544046
v_ca_016_15,a_ca_016_15,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is being rude,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,oh,Canada,,a_ca_016_15,32.639656,0.14840394,31.263374,33.69368,36.115723,4.8523483,94.41786,54.40216,65.86228,28.41523,2.3276048,0.49986392,1.2648189,2.4314663,3.3676982,2.1028793,23.101883,11.56994,9.627413,8.934441,2.1010897,0.5702943,35.43404,0.16255052,-9.141905,-0.9552766,12.1737995,0.8651803,-11.104762,-1.511333,0.05371982,1.6753505,1.373538,0.39349067,4.170661,1.004642,7.2320304,1.0553573,21.160175,0.35276273,588.1795,0.42079502,1326.3484,0.21513046,-0.2383745,-34.425022,1629.5801,0.22745205,990.47864,0.35265312,-13.374354,-0.916572,2613.0095,0.12696272,819.3505,0.31751472,-15.818658,-0.5553869,-11.867086,-0.54891884,18.991508,0.4273616,0.056777928,0.61922926,-0.030625084,-0.3320301,2.0940943,0.5939954,35.986675,0.1592357,-7.9653015,-1.0579555,12.904531,0.85992163,-12.820042,-1.366443,0.0,0.0,0.0,0.0,0.0,3.8834953,1.1363636,0.87,0.0,0.0,0.0,-14.577417
v_ca_016_16,a_ca_016_16,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is being rude,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,oh oh,Canada,,a_ca_016_16,33.69521,0.21470878,25.562138,36.61183,39.31742,13.755283,64.89275,47.392387,861.1791,744.3408,2.0960717,0.53935915,1.1882457,1.7132403,3.0199735,1.8317279,28.42165,38.557076,16.11285,10.826998,1.9304922,0.82229006,28.16314,0.45312715,-12.444911,-0.8115365,4.3124757,2.7984188,-15.072262,-0.8176041,0.06403217,1.4256796,1.5531355,0.51664656,0.48825356,7.7299314,-2.3429513,-2.8014572,11.25072,0.7930056,527.18115,0.2562629,1293.687,0.15973787,-22.17418,-2.389094,1460.1787,0.14626345,1142.8273,0.27511108,-22.230118,-2.0039456,2491.5396,0.0871341,847.0157,0.6384536,-30.117891,-1.4128278,-7.147221,-0.8796217,15.895379,0.4390937,0.025523242,0.9528271,-0.021400815,-0.7417515,1.9566456,0.8614607,29.53811,0.40131634,-12.886771,-0.80257463,4.649194,2.7324407,-14.284456,-0.8848572,1.8000989,1.4165221,0.025984209,-0.000893025,3.2840955,3.8834953,2.1052632,0.435,0.145,0.049999997,0.0,-18.813925
v_ca_016_17,a_ca_016_17,https://www.youtube.com/watch?v=_FuLwE6qlZg,karen,Reacts to Karen TikTok,woman is being rude,rule violations,rule violations,moral disgust,1,female,4,1,3,negative,1,Sight,Interjection,oh oh,Canada,,a_ca_016_17,35.445934,0.2559661,31.066942,39.716957,41.09218,10.025236,104.19215,60.238758,15.078722,0.0,2.228212,0.48609757,0.95829254,2.5590363,3.3240192,2.3657267,20.502577,8.490308,-4.420928,10.566151,2.0587533,0.59239674,31.392832,0.21164034,3.6583827,1.9199098,-14.697476,-0.97757024,-31.15627,-0.62438595,0.028574416,2.6291761,0.88753986,0.94011813,9.202823,0.79460645,14.065583,1.4924499,30.06247,0.34191415,370.3087,0.14647183,1262.7522,0.12478403,-54.763233,-1.3736023,1194.8458,0.095739394,921.96405,0.1365725,-26.048656,-1.6896367,2466.1191,0.039485764,431.47156,0.55188364,-36.729977,-1.1155188,-19.413868,-0.3053533,28.611048,0.2843063,0.07169611,0.5181334,-0.0395415,-0.23565283,2.1065521,0.51748526,31.786634,0.20142715,4.35947,1.4002521,-16.468672,-0.8773704,-34.567783,-0.5272216,-6.6633997,14.997368,0.051304992,-0.0075484845,0.19852525,4.854369,2.1739132,0.42,0.29,0.049999997,0.0,-12.402344
v_ca_017_01,a_ca_017_01,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,rude woman left the store,rule violations,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Interjection,oh,US,,a_ca_017_01,35.17535,0.5044927,22.396393,23.472223,59.901386,37.504993,102.81303,0.0,73.789856,52.016586,0.61104816,0.4217336,0.40846288,0.490592,0.9252874,0.51682454,9.199048,6.3436174,5.032805,5.477366,1.0126652,0.3033271,35.1078,0.28101867,1.5213239,5.644603,13.253568,0.36296824,10.918021,1.5760384,0.06367345,3.039139,1.1577371,1.2335004,7.221103,1.0630769,16.037012,0.45040357,30.749426,0.23039632,707.93066,0.17916979,1130.7518,0.16441804,-84.31702,-1.0045199,1765.9917,0.091108866,837.87286,0.19207726,-69.00088,-1.0931084,3085.9067,0.029370535,641.5652,0.33529076,-81.33494,-0.8324597,-20.585184,-0.24159381,36.980278,0.16374256,-0.094891414,-0.5338031,-0.032735795,-0.51331437,1.0392468,0.29931936,37.913635,0.2777363,2.4689646,3.1095405,13.716019,0.33204955,5.7676477,3.055848,-19.424349,39.659237,-0.1380836,-0.018791886,1.0313249,2.9126215,4.1237116,0.16749999,0.14095655,0.11,0.06,-26.017
v_ca_017_02,a_ca_017_02,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,woman takes pictures of teenagers,rule violations,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Nonverbal vocalisation,laughter,US,,a_ca_017_02,30.317995,0.50152624,17.74642,31.908989,37.207268,19.460848,273.31073,0.0,-195.27869,0.0,2.4956315,0.31021783,1.868003,2.259265,3.1166487,1.2486457,27.205265,14.743401,8.756736,4.2307625,2.924039,0.3342573,25.288002,0.32308006,0.18213925,25.926088,-6.575209,-1.3873779,2.9259164,3.0816033,0.021583017,0.9020363,1.3554438,0.2980028,0.24225686,22.111406,19.52654,2.144499,16.610662,0.18641551,451.86523,0.040716916,1164.0656,0.13967144,-150.46042,-0.5135607,1371.7688,0.0283864,1059.5114,0.17123282,-141.44286,-0.5512611,2424.5435,0.07111964,867.60455,0.21964279,-144.85129,-0.5087746,-10.56216,-0.31864986,22.510881,0.18915571,-0.035068616,-0.36259618,-0.02109151,-0.39998698,3.3197868,0.32480994,27.302063,0.24369188,-1.0125232,-4.5439262,-12.184619,-0.6631895,1.5893247,6.5629334,-9.927407,19.74019,-0.048296224,-0.018456057,2.7417479,3.8834953,6.1855674,0.04,0.028867511,0.10166667,0.052094996,-17.691715
v_ca_017_03,a_ca_017_03,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,woman seats on someone else's car,rule violations,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Interjection,oh,US,,a_ca_017_03,35.552708,0.21244226,31.981932,37.241127,38.847485,6.865553,78.5604,0.0,49.231693,52.784233,2.839915,0.34390897,2.3607478,2.9012973,3.3906374,1.0298896,41.274986,30.140955,28.181906,19.435726,2.1234734,0.38572627,28.824991,0.2645679,-3.5550625,-3.9718482,-1.45457,-12.553604,-27.695478,-0.43224242,0.03560579,3.9292054,0.8596169,0.8110779,7.6073923,0.75101393,0.2282688,29.768343,20.944231,0.3131019,456.59186,0.30280855,1280.8665,0.2531236,-3.9058864,-4.3393345,1307.2146,0.166206,1050.6538,0.25007325,-6.8577085,-2.2020278,2550.3186,0.07226383,570.1734,0.5244939,-20.882704,-0.6157007,-11.130718,-0.851078,20.770126,0.45542356,-0.023957249,-1.2261391,-0.023092061,-0.81161976,2.1016402,0.39862913,28.454123,0.26969376,-4.0332994,-3.4147708,-2.3085198,-8.015094,-27.778418,-0.44708672,2.9340434,4.9064426,-0.03137849,0.008309872,2.492489,2.9126215,1.0309279,0.96,0.0,0.0,0.0,-15.46663
v_ca_017_04,a_ca_017_04,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,woman is being rude,rule violations,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Nonverbal vocalisation,laughter,US,,a_ca_017_04,23.16512,0.6939526,13.092585,13.342175,22.641724,9.549139,1147.9672,1619.3623,303.70856,125.11854,1.4263778,0.6560406,0.7729509,1.0566275,1.7646816,0.9917307,37.56394,25.136076,22.281998,9.549082,1.9024532,0.6856714,20.831833,0.35825005,-3.499602,-2.5289078,3.2539585,1.980472,14.930617,0.6088982,0.055396236,0.8398238,1.952839,0.41331735,-3.2980518,-1.381933,13.663504,3.0522225,7.745922,3.000585,657.4103,0.31378186,1197.4248,0.17541353,-69.11737,-1.0241894,1589.4349,0.13225065,1054.1979,0.1083938,-61.22387,-1.0865732,2666.4778,0.11702081,979.24835,0.33789584,-67.296684,-0.94769734,-9.334899,-0.9180891,23.465424,0.34599456,-0.06677028,-0.49499768,4.149022e-05,363.90268,1.974078,0.68594146,21.039412,0.3602097,-4.8382554,-1.8329278,3.8716004,1.6433623,15.11785,0.66803324,-11.719785,26.32753,-0.07338609,-0.0019335761,1.8641355,5.825243,4.1237116,0.18249999,0.08785641,0.04,0.012247449,-21.829828
v_ca_017_05,a_ca_017_05,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,man is yelling,rule violations,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Interjection,oh,US,,a_ca_017_05,33.327843,0.38899255,16.66504,39.791546,40.261173,23.596134,208.38301,204.72182,474.70013,128.45667,1.6729062,0.76258355,0.5058557,0.8008909,3.2057743,2.6999187,-6.104755,10.7092705,3.0934572,0.110696435,1.666648,0.38191542,24.994982,0.2555517,1.9091648,3.4942384,5.7624655,5.6734924,-1.9027146,-6.780477,0.043633256,1.9684404,1.0368394,0.9753804,4.518058,2.0446045,-4.5780206,-6.011862,12.3195095,2.3073313,573.64844,0.49625185,1292.1176,0.1636307,-124.703445,-0.60043937,1513.3035,0.26047578,1017.92804,0.2549524,-75.896706,-1.0610303,2605.1702,0.147799,795.50006,0.35834712,-80.145546,-0.9574919,-16.057163,-0.5063883,25.282259,0.380808,-0.0663738,-0.6527921,-0.024721619,-0.5240744,1.6995379,0.35344258,25.421543,0.24320373,-0.16924976,-40.587505,-7.1319675,-4.1335945,-3.8552117,-3.0307524,-23.56503,30.928865,-0.11416138,-0.017509779,1.5639995,1.9417477,6.1855674,0.09833333,0.14438568,0.065,0.015,-17.850763
v_ca_017_06,a_ca_017_06,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,woman calls taxidriver as a psycho,rule violations,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Nonverbal vocalisation,laughter,US,,a_ca_017_06,44.70729,0.24400444,35.382477,47.859238,53.56427,18.181793,105.67492,76.62131,128.58835,73.06644,1.9087431,0.706444,0.6895175,1.4672745,3.2932708,2.6037533,38.085594,23.467188,29.585602,12.670297,2.6516502,0.7146377,12.567048,0.9299382,-16.210676,-1.0595835,-6.7275243,-1.7200451,10.890677,1.033243,0.080550365,0.89754474,2.2797604,0.46818718,1.4091747,2.943547,3.7078102,3.1264625,15.634474,0.60651016,732.3334,0.3183503,1030.8782,0.25158894,-87.6386,-1.074486,1710.0779,0.17751965,1033.3427,0.19879404,-53.17077,-1.5948908,2721.121,0.110116705,1025.3223,0.36677998,-60.2373,-1.3025098,-1.8704345,-6.542099,18.81982,0.46483624,-0.061027337,-0.65835994,0.010066463,1.7483325,3.3244855,0.5858375,9.83461,1.2870831,-18.969341,-1.0004722,-9.76746,-1.2495567,8.50459,1.3001279,-12.237022,26.13848,-0.10788294,0.004491664,1.1841381,4.854369,4.0816326,0.1725,0.0936416,0.06666666,0.044969123,-18.628067
v_ca_017_07,a_ca_017_07,https://www.youtube.com/watch?v=gYzwPZIbZEs,karen,Reacts to Karen TikTok,woman is lying,lying,rule violations,moral disgust,1,male,4,1,3,negative,1,Sight,Interjection,oh,US,,a_ca_017_07,37.973454,0.24080436,37.405144,39.943325,40.333397,2.9282532,23.263947,15.733091,71.745514,0.0,3.3687027,0.35483903,2.2685642,3.9944437,4.146207,1.8776426,9.077505,2.456481,-6.528339,12.010379,1.8013331,0.52015615,29.856142,0.20017126,-10.048048,-0.6596998,-11.413763,-0.7932201,-27.918549,-0.49757403,0.020965384,1.8936546,0.9023398,0.56734693,8.670444,0.6970748,7.526953,2.0043738,19.728922,0.5415427,853.14075,0.26534453,1177.6395,0.16347589,9.276737,0.9405527,2041.8191,0.17991124,1041.516,0.5451908,-8.054334,-1.1908985,3051.6982,0.10444284,816.7137,0.42205548,-12.710113,-0.60517746,-4.481531,-1.8571198,22.645878,0.24391434,-0.014161475,-2.1352684,-0.021186305,-0.29635242,1.8032707,0.5603981,28.451618,0.1580848,-10.848469,-0.60012925,-12.406524,-0.6726067,-30.805092,-0.36449698,0.0,0.0,0.0,0.0,0.0,1.9417477,1.0869566,0.90999997,0.0,0.0,0.0,-12.767574
